id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
t74,again-bank-test,u10,off real piece or common style parent. animal lay check five school tough resource. lead mrs model fight name force ready subject. debate culture wife education home hot. perform collection trip that five son local individual.,2022-04-24 22:18:44.269430,nan,"['#python', '#ai']",['@user3'],"['http://example.net', 'http://example.com', 'http://example.org']",0,0,3267,3467,92,436,7262,retweeted,t8692008882,['science'],opinion,2023-11-20 14:16:23.942941
t75,remain-still-me,u10,health their all. management side must single. suffer idea back. maintain social walk of hundred. speech arm heart they each enough. minute woman major. system available yes executive friend eight cell. with available push difference.,2024-08-09 05:39:56.416964,nan,"['#machinelearning', '#ai', '#python']",['@user2'],"['http://example.net', 'http://example.org']",0,0,6246,2359,97,720,9422,quoted,t4467412012,"['robotics', 'cybersecurity']",opinion,2020-12-22 19:02:47.626880
t76,occur-small-area,u10,rest protect door lot teacher sit run each. rate send particularly those majority. address across care give parent difficult. suddenly at staff total issue. glass rate treat dark. spend program book professor piece rock nor.,2021-11-09 09:02:13.296460,7074090574.0,"['#machinelearning', '#tech', '#coding']","['@user1', '@user5']","['http://example.com', 'http://example.net', 'http://example.org']",0,0,7174,3744,1230,530,12678,retweeted,t9453342873,"['technology', 'blockchain']",opinion,2024-06-04 05:41:19.099902
t77,from-success,u11,benefit including similar you pick. inside left wide go however. market yet state general again speak section. raise environmental establish listen significant others. season man majority church bar. suggest every land responsibility.,2024-07-29 15:31:08.712211,nan,"['#datascience', '#tech']",[],"['http://example.net', 'http://example.com', 'http://example.org']",0,0,3441,3460,1914,208,9023,replied_to,t5848487799,[],tutorial,2019-12-04 17:53:43.052362
t78,what-forward-still,u11,teacher apply foot team hear. appear national during give. activity far address quite whatever especially. surface yeah yourself physical shake. speak late stuff politics. middle husband away left guess against type. country american congress over concern behavior truth.,2021-09-25 08:29:25.956738,4346289636.0,[],['@user4'],"['http://example.net', 'http://example.com']",0,0,6295,4487,18,394,11194,retweeted,t4956055016,"['quantum computing', 'data analysis', 'cybersecurity']",interview,2021-04-22 08:02:51.509277
t79,matter-century,u11,forget customer quickly operation believe present. something threat concern modern. medical research evidence health. identify cut director increase decide mean. country paper under while. always consider if not. teach several option red physical mind reach method.,2021-03-05 07:49:58.883693,nan,"['#python', '#tech', '#datascience']",[],[],0,0,3603,3467,1601,890,9561,replied_to,t1848293334,['data analysis'],updates,2022-02-25 09:43:34.145891
t80,to-bad-white,u11,town these beyond add bag condition create share. tough line dinner attack gun. behavior former themselves. go under stage. open effect art itself. size wonder speak go girl oil use safe. minute available hotel memory contain building.,2023-08-01 12:00:16.833839,4828422068.0,['#coding'],[],"['http://example.net', 'http://example.org', 'http://example.com']",0,0,5170,3725,76,19,8990,replied_to,t3819163227,"['data analysis', 'quantum computing', 'artificial intelligence']",news,2022-05-16 02:58:06.542039
t81,himself-girl-family,u11,the laugh how stand. might add nation analysis. himself moment move high. still member democrat there style yard tell. feeling decide compare her. security project perform agent growth expect responsibility.,2023-01-24 06:50:15.155002,nan,"['#coding', '#datascience', '#ai']",['@user1'],"['http://example.net', 'http://example.org']",0,0,5026,4904,1976,215,12121,retweeted,t4888043102,[],interview,2022-12-21 05:30:25.881011
t82,hold-away-get,u11,live produce father different. campaign act paper new. think how not sea model two tend right. out hope long interest between. at table not use play do. kitchen friend number study.,2023-06-28 12:52:01.388157,nan,[],['@user2'],"['http://example.net', 'http://example.com']",0,0,5033,3912,792,561,10298,original,nan,['data analysis'],updates,2023-07-15 05:31:50.958418
t83,area-which-say,u11,piece international anyone. over sister hundred reveal rich before. too happen under machine leg. whatever green dark read. class miss perform face sea information. spend happy fine job. officer production other might sound she.,2020-03-06 05:31:36.793231,3967560117.0,[],"['@user2', '@user1', '@user5']",['http://example.net'],0,0,5114,3973,180,112,9379,original,nan,['artificial intelligence'],research,2019-11-11 05:26:08.065475
t84,while-increase-fund,u11,concern join among use tree. employee happen shoulder within explain base sure. result fine well maintain. radio professor to town hit fact section. suffer carry perhaps degree million. door moment present watch fly them design.,2024-07-04 20:11:59.694799,1694914103.0,"['#python', '#machinelearning', '#tech']","['@user1', '@user3']","['http://example.org', 'http://example.com']",0,0,6506,234,1014,549,8303,replied_to,t6109877812,"['blockchain', 'data analysis', 'technology']",opinion,2020-01-20 08:00:12.571559
t85,high-where-check,u11,use director room kid central attack ball make. truth break test old. success common go return meeting control. interview body store thus set. recognize quality authority question style poor board. certainly probably director result teacher field individual moment.,2021-01-25 06:19:07.183966,9099149210.0,[],"['@user4', '@user3', '@user5']",[],0,0,9400,3332,1357,874,14963,replied_to,t3100551372,"['artificial intelligence', 'robotics', 'science']",announcement,2021-12-21 16:57:23.753911
t86,face-perform,u11,national congress provide floor pretty those wear. mrs however hold all up leg night. and commercial consumer too citizen wall international thousand. fact not run herself indeed suddenly. wide score against this. somebody police call policy list long.,2022-12-14 06:44:29.055333,nan,['#coding'],['@user3'],['http://example.net'],0,0,6079,2334,250,566,9229,retweeted,t6495112011,['robotics'],case study,2021-11-16 03:59:52.293045
t87,other-once-realize,u11,cut history history everyone tell. none able end employee democrat life. her current down. focus side professor child. which yourself guess. similar believe five color. produce face respond fire production. here performance church pick reach partner.,2023-07-19 05:53:14.442984,nan,"['#datascience', '#ai', '#python']","['@user4', '@user2']",[],0,0,6706,4713,1137,401,12957,retweeted,t2858621825,[],case study,2021-09-24 01:20:57.780205
t88,trouble-dog-blood,u11,together difficult paper people sort them break. again trouble act go. watch check up imagine bill wish happy. kid brother move. rule real movement military church computer energy. fish consider tough require east few. option dinner oil agency.,2024-05-15 11:38:06.872872,nan,"['#coding', '#datascience']","['@user3', '@user5', '@user4']","['http://example.org', 'http://example.net']",0,0,2847,2831,402,359,6439,original,nan,[],tutorial,2020-04-21 03:48:11.011632
t89,receive-student,u11,perform street lay best college. image relate piece realize laugh identify. source reveal push enough. politics throw sound evidence. out discuss result inside. animal truth threat food. subject approach better page clearly. yeah hospital test subject full year half.,2023-05-27 03:47:18.227862,3181866875.0,[],"['@user1', '@user4']",['http://example.net'],0,0,8717,104,1546,139,10506,quoted,t8544214277,"['artificial intelligence', 'blockchain']",tutorial,2022-03-21 23:08:48.978230
t90,recognize-born,u11,whose fast nothing ask you mr. sometimes pick poor age early business cup. ten beyond arrive instead their job cut. support analysis sea leg. discussion image really long relationship discussion who small.,2021-06-28 07:33:06.895512,nan,"['#coding', '#tech']",['@user2'],['http://example.net'],0,0,8283,2134,1644,635,12696,original,nan,"['robotics', 'quantum computing']",updates,2020-11-04 13:06:41.357813
t91,prevent-nothing,u11,mouth various offer stop. need stop image skin able century win. determine force later available see author loss could. former here spring you. sing free believe himself result yeah onto.,2021-09-18 05:25:24.626863,nan,['#machinelearning'],"['@user3', '@user4']","['http://example.org', 'http://example.com', 'http://example.net']",0,0,3407,2073,1332,997,7809,replied_to,t6799801873,[],event,2022-08-27 23:26:18.690805
t92,material-gas,u11,individual language break. once conference affect notice. guy how would tonight talk until use. after past scene more control. her military walk fire. resource marriage medical position easy ground fill. bring more thousand stuff education water indeed.,2021-10-20 03:48:28.712739,5985942552.0,['#machinelearning'],"['@user2', '@user1', '@user4']",[],0,0,3136,166,281,99,3682,quoted,t5869260542,"['science', 'technology', 'cybersecurity']",opinion,2020-03-24 19:34:36.440315
t93,rate-outside-near,u11,vote effort save image of media. play hear strategy game stay view. film once bed property sea final again must. crime less kid team him type. much result outside road little as. cup fear color. garden ask can reality. property news last soon. upon attack pay call.,2023-06-13 16:24:34.519825,nan,['#machinelearning'],"['@user2', '@user4']","['http://example.com', 'http://example.net']",0,0,2648,1086,513,223,4470,replied_to,t1463825666,['science'],opinion,2020-12-05 19:38:50.208920
t94,window-nation-past,u11,participant four one security painting ball book something. teach plan summer place game answer early. my board play say attention.,2022-01-14 20:26:38.906962,nan,['#coding'],"['@user5', '@user4']","['http://example.com', 'http://example.org']",0,0,8635,2972,1387,606,13600,original,nan,"['technology', 'quantum computing']",interview,2021-11-01 01:38:54.886872
