id,type,name,content,image,attachment,category,sub_categories,industries,geo_reach,price_range,availability_status,certifications,launch_date,market_performance,customer_satisfaction_rate,innovation_level,key_features,competitors,market_demand,requirements,environmental_impact,sales_volume,support_level,scalability,compliance_status,brand_reputation,promotion_channels,additional_comments
Pro065,Product,Product supply chain transparency,"Lot run loss family entire wish. Into common despite him heavy thought cultural relationship. May kitchen worker debate.
Beyond service discussion her exactly.",,,Cultivation,"[""Genetics and Breeding""]","[""Venture Capital""]","[""Namibia"", ""Botswana"", ""Tajikistan"", ""Nigeria""]",$0,Available,"[""Market Research Analyst""]",1994-09-17,Medium,High,High,"[""Secure"", ""High Quality"", ""AI-Integrated""]","[""Cronos Group"", ""Tilray""]",Medium,"[""Experience with Agile Methodologies"", ""Senior-Level"", ""Physical Requirements""]",High,High,High,High,Non-Compliant,Medium,"[""Sports Sponsorships"", ""Corporate Announcements"", ""Transit Ads"", ""Search Engine Optimization (SEO)""]","[""Election century person most ground growth. Matter against evidence bad company."", ""Store true happen hour improve current else. Believe population question identify central parent.""]"
Serv068,Service,Data analytics,"Cover second she. Side them national star much bring.
Out open home final. Well win decade. Scientist hear nation deal.",,,Education,"[""Industry Reports"", ""Research Publications"", ""Online Courses""]","[""Audio and Video Equipment Manufacturing"", ""Wholesale Food and Beverage""]","[""Saint-Martin (French part)"", ""Gibraltar"", ""Montenegro""]",<1000,Available,"[""Lean Management Specialist"", ""Safety Officer""]",1988-08-21,High,High,High,"[""Innovative"", ""Fast Delivery"", ""Customizable""]","[""CannTrust Holdings"", ""Cresco Labs"", ""Aphria""]",Medium,"[""Software/Hardware Requirements"", ""Work Visa""]",High,Medium,Medium,High,Compliant,Medium,"[""Local Sponsorships"", ""Videos"", ""Online Store""]","[""Account apply moment indeed year vote pass. Hope from join free term discover show. Science decision entire family beyond thank."", ""Bad sometimes factor same have movement. Stand such everybody seat strategy stand cell describe. Charge rise computer skill star adult there."", ""Anything far station chair. Western while international benefit should brother no. But all should himself protect recent hospital next. Goal have important tend ahead necessary.""]"
Serv070,Service,Industry analytics,"Check song save nice skin.
Way shake concern recent father federal. Whether pick beyond she. Yes feel camera treat effect under clearly tell.",,,Medical,"[""Therapeutic Applications""]","[""Oil and Gas Refining and Marketing"", ""Toys""]","[""Cura\u00e7ao"", ""Cocos (Keeling) Islands"", ""Argentina""]",>$50000,Unavailable,"[""Start-Up Advisor"", ""Safety Officer""]",2021-12-19,Medium,High,Medium,"[""Easy Integration"", ""Cost-Effective"", ""AI-Integrated""]","[""The Supreme Cannabis Company"", ""Innovative Industrial Properties"", ""Aleafia Health""]",High,"[""Experience with Client Retention"", ""Experience with Specific Equipment"", ""Containerization (Docker, Kubernetes)""]",High,High,Low,Low,Compliant,High,"[""Resource Center"", ""Flyers""]","[""Third newspaper network fire. Sister probably show hear form rule. Will sea score laugh any. Establish vote least capital without line fund project.\nWant everything manager continue hundred."", ""Heavy different yeah international. Like soldier century fall agency voice reach. Knowledge source serious weight hope.""]"
Pro071,Product,Product certification,"Feel national form some. May movie record economy huge.
Sense bag mother me air family. Risk information why here.
Himself bill big space government public college.",,,Technology,"[""Software Solutions"", ""Security Systems""]","[""Television and Video Production"", ""Government Relationship Services""]","[""Morocco"", ""Bolivia""]",$1000-$5000,Unavailable,[],1990-11-30,Low,High,Medium,"[""Low Risk""]","[""GW Pharmaceuticals"", ""Columbia Care"", ""Acreage Holdings"", ""The Supreme Cannabis Company""]",Low,"[""Willingness to Travel""]",High,Medium,Low,High,Compliant,Medium,"[""Affiliate Networks"", ""Social Media Influencers"", ""Online Store""]","[""Sure drive federal politics particularly cultural. Right decision day her these. Finally top star affect his for.\nSite man bank. Boy alone let feeling my. True account wait eat bar tax music."", ""Talk finally by red impact. Hundred peace far day different follow.\nAround my such attack toward information current."", ""Reality into some clear affect vote.\nAnything glass whose. Plant value certainly recognize goal. Already drop town night across sport. Act tree next power people what what.""]"
Serv074,Service,Industry training programs,"Represent entire son officer and throw. Themselves reduce vote writer administration.
Computer help other building still office hold. Party drop fill simple trade painting most.",,,Technology,"[""Software Solutions"", ""Data Analytics"", ""IoT and Automation""]","[""Physical, Occupational and Speech Therapists""]","[""United Kingdom"", ""Sri Lanka"", ""Papua New Guinea"", ""Venezuela""]",$10000-$50000,Available,"[""Professional Engineer (PE)""]",1970-02-22,High,High,Medium,"[""Comprehensive Support"", ""Scalable"", ""Easy Integration""]","[""Aurora Cannabis"", ""Cresco Labs"", ""Canopy Growth Corporation""]",Medium,"[""Physical Requirements"", ""Doctorate""]",Medium,Medium,Medium,Low,Compliant,High,"[""Co-Branding Initiatives"", ""Journalist Outreach""]","[""Tonight main upon ever near. Young behind like wear break ten.\nSpring worry drop room they near. Important door visit soon teach its. Contain seat teach father message would draw."", ""Grow stock air reach. Method manager meeting true space.\nMrs real role. Phone arm full kid now white. Power month white style effect feel.\nConcern music free expect activity year blood world.""]"
Serv076,Service,Financial services,Lawyer gun significant believe everyone century. Color idea others also recently sometimes table enough. Part time whatever crime full.,,,Marketing,"[""Advertising"", ""Market Research"", ""Social Media Management""]","[""Animation and Post-Production"", ""Nonmetallic Mineral Mining"", ""Plastics and Rubber Product Manufacturing""]","[""Guyana"", ""Sao Tome and Principe"", ""Sierra Leone"", ""Mali"", ""New Caledonia""]",<1000,Unavailable,"[""Start-Up Advisor""]",1980-07-21,Medium,High,Medium,"[""High Precision"", ""Innovative""]","[""High Times"", ""CannAmerica Brands"", ""Supreme Cannabis"", ""Vireo Health""]",Low,"[""Data Encryption"", ""Experience Managing Budgets Over $100,000"", ""English""]",Low,High,High,Medium,Compliant,Medium,"[""Customer Testimonials""]",[]
Pro077,Product,Legal compliance software,Early behavior see generation future without human those. Share meet light include. My movement glass lose will.,,,Compliance,"[""Regulatory Compliance"", ""Legal Services""]","[""Fossil Fuel Electric Power Generation""]","[""Gambia The""]",$1000-$5000,Limited,"[""Scrum Master Certification"", ""PMP (Project Management Professional)"", ""CFA (Chartered Financial Analyst)""]",1985-07-12,Medium,Medium,Low,"[""High Precision""]","[""Valens GroWorks"", ""Tilray""]",High,"[""Continuous Integration/Continuous Deployment (CI/CD)"", ""Machine Learning Algorithms"", ""Experience Managing Budgets up to $100,000""]",Low,Low,Medium,High,Non-Compliant,Medium,"[""Facebook"", ""Direct Mail"", ""Media Kits""]","[""Act executive senior me phone. Account culture today realize sister gun any.\nIt tend law. Interest mouth without across perhaps around grow.""]"
Serv080,Service,Industry analytics,"Who leg realize.
Act suffer book conference customer politics especially.",,,Processing,"[""Edibles"", ""Infusion"", ""Labeling""]","[""Video Production"", ""Footwear and Leather Goods Repair"", ""Scientific and Technical Instruments""]","[""French Polynesia"", ""Turkmenistan""]",$5000-$10000,Limited,"[""Dispensary Technician"", ""Real Estate Specialist""]",1972-07-23,Medium,High,Medium,"[""Low Maintenance"", ""Energy Efficient""]","[""Emblem Cannabis""]",Medium,"[""Specialized Tools""]",High,Low,Low,High,Compliant,Medium,"[""Affiliate Networks"", ""Press Conferences"", ""Sponsored Content""]",[]
Serv082,Service,Retail customer loyalty programs,"Process wife forget quite. Brother behind minute beautiful source environment language. Now chance decision carry.
Century long young city. Owner campaign actually spring most. Me attorney your main.",,,Cultivation,"[""Outdoor Growing""]","[""Nanotechnology Research""]","[""Yemen"", ""Mayotte"", ""Nicaragua"", ""Gabon"", ""Saint Vincent and the Grenadines""]",$0,Limited,"[""Nutrient Specialist""]",1987-09-11,High,Low,Low,"[""Comprehensive Support"", ""Sustainable""]","[""The Flowr Corporation"", ""Indiva"", ""The Supreme Cannabis Company"", ""Wayland Group""]",Low,"[""Soft Skills""]",Medium,Low,High,High,Compliant,Medium,"[""Catalogs""]",[]
Pro083,Product,Retail merchandising,"Other sort manage single school same according. Phone then market while bit major successful.
Total natural ball red Mr religious their. Teach feel later move.
System none out. Woman deep point.",,,Medical,"[""Patient Care"", ""Therapeutic Applications""]","[""Radio and Television Broadcasting"", ""Textile Manufacturing"", ""Data Security Software Products""]","[""Niger"", ""Faroe Islands""]",$5000-$10000,Available,"[""Certified Financial Planner (CFP)""]",1990-03-15,High,Medium,High,"[""Multi-Language Support"", ""High Performance""]","[""Hexo Corp"", ""Rubicon Organics""]",High,"[""Continuous Integration/Continuous Deployment (CI/CD)"", ""Experience Managing Budgets Over $100,000"", ""Real-Time Data Processing""]",Low,Low,Low,Low,Non-Compliant,High,"[""Industry Journals"", ""Panel Discussions"", ""Television"", ""Outbound Calls""]","[""Serve eat letter road believe spring spend.\nWhom decision during school stock hour shake seat. Management agent model agreement author husband fire. We month middle under."", ""Reveal until present the company. Consider thank little this hour south.\nUpon church customer crime wear painting for more. Son him rock know. Draw the three seem.""]"
Pro085,Product,Technology patents,"Myself happen approach quality.
Science accept rich arm however government staff. Little there interest require I. Animal the since civil Democrat.
Republican deal several dog.",,,Cultivation,"[""Hydroponics""]","[""Logistics and Supply Chain"", ""Public Relations and Communications Services""]","[""Man (Isle of)""]",$10000-$50000,Limited,"[""ISO 27001 (Information Security Management)"", ""Employee Wellness Coordinator"", ""Certified Business Analysis Professional (CBAP)""]",1982-04-22,Low,Low,High,"[""Cost-Effective"", ""User-Friendly""]","[""MariMed"", ""CannTrust Holdings""]",Low,"[""Serverless Architecture"", ""Experience Managing Budgets Over $100,000"", ""Occasional Travel""]",Medium,Medium,High,Medium,Compliant,High,"[""Search Engine Optimization (SEO)"", ""In-Person Workshops"", ""Brand Ambassadors"", ""eBay""]",[]
Pro087,Product,Product compliance auditing,Course interest already yourself account activity. Tv or oil break information.,,,Medical,"[""Clinical Trials"", ""Therapeutic Applications"", ""Patient Care""]","[""Sports and Athletic""]","[""Rwanda""]",$5000-$10000,Limited,"[""ISO 27001 (Information Security Management)""]",1975-02-19,High,Medium,High,"[""Advanced Technology""]","[""TILT Holdings"", ""Cresco Labs""]",High,"[""Database Management System"", ""DevOps Tools"", ""Budget Management Experience""]",High,Low,Low,Medium,Non-Compliant,Medium,"[""Sports Sponsorships"", ""Industry Journals"", ""Magazines"", ""Online Courses""]",[]
Serv090,Service,Supply chain management,Strategy exactly cut big doctor under. Range hotel benefit source door trouble instead. Hot player natural.,,,Medical,"[""Clinical Trials""]","[""Sporting Goods"", ""Engines and Power Transmission Equipment Manufacturing""]","[""Vietnam"", ""Tuvalu"", ""Fiji Islands""]",$1000-$5000,Available,"[""Pest Management Specialist"", ""Event Coordinator""]",2010-12-31,High,Medium,Medium,"[""Cloud-Based"", ""Durable""]","[""Aphria"", ""Jushi Holdings"", ""Trulieve Cannabis"", ""1933 Industries""]",High,"[""Specific Equipment Operation""]",Medium,Medium,High,High,Non-Compliant,Medium,"[""Co-Branding Initiatives""]","[""Then unit ten center then.\nRise bill available memory difficult these involve. Enough suggest catch company word world as. Develop worry week exist best information team name."", ""Store set black during. Week pick hand positive rest.\nTreat data main door deal might. Which official summer beat even develop create. Reason though above add although interesting.""]"
Pro091,Product,Product ingredient sourcing,"Character address western change American recent. Must address six could. Their fall yard option should. Space until down in forget region.
Wind report task series owner. Ask great black.",,,Accessories,"[""Storage Solutions"", ""Consumption Devices""]","[""Business Content"", ""Oil and Energy""]","[""Iraq"", ""Denmark"", ""Montserrat"", ""Kosovo"", ""Slovenia""]",$0,Unavailable,"[""Financial Planner""]",1996-03-11,Medium,High,Low,"[""Sustainable"", ""Cloud-Based""]","[""The Green Organic Dutchman"", ""CannTrust Holdings"", ""iAnthus Capital Holdings"", ""CannAmerica Brands""]",Medium,"[""Permanent Residency""]",High,Medium,Medium,High,Compliant,High,"[""Promotional Emails""]",[]
